project,article,granularity,timestamp,access,agent,views,date,title
en.wikipedia,A_Time_Called_You,daily,2023041500,all-access,user,270,2023-04-15,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023041600,all-access,user,329,2023-04-16,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023041700,all-access,user,299,2023-04-17,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023041800,all-access,user,306,2023-04-18,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023041900,all-access,user,346,2023-04-19,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023042000,all-access,user,290,2023-04-20,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023042100,all-access,user,316,2023-04-21,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023042200,all-access,user,340,2023-04-22,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023042300,all-access,user,305,2023-04-23,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023042400,all-access,user,350,2023-04-24,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023042500,all-access,user,338,2023-04-25,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023042600,all-access,user,377,2023-04-26,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023042700,all-access,user,366,2023-04-27,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023042800,all-access,user,475,2023-04-28,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023042900,all-access,user,699,2023-04-29,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023043000,all-access,user,639,2023-04-30,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023050100,all-access,user,587,2023-05-01,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023050200,all-access,user,479,2023-05-02,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023050300,all-access,user,505,2023-05-03,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023050400,all-access,user,461,2023-05-04,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023050500,all-access,user,467,2023-05-05,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023050600,all-access,user,487,2023-05-06,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023050700,all-access,user,502,2023-05-07,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023050800,all-access,user,502,2023-05-08,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023050900,all-access,user,464,2023-05-09,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023051000,all-access,user,425,2023-05-10,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023051100,all-access,user,371,2023-05-11,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023051200,all-access,user,438,2023-05-12,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023051300,all-access,user,464,2023-05-13,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023051400,all-access,user,424,2023-05-14,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023051500,all-access,user,430,2023-05-15,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023051600,all-access,user,357,2023-05-16,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023051700,all-access,user,409,2023-05-17,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023051800,all-access,user,333,2023-05-18,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023051900,all-access,user,337,2023-05-19,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023052000,all-access,user,419,2023-05-20,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023052100,all-access,user,468,2023-05-21,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023052200,all-access,user,411,2023-05-22,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023052300,all-access,user,364,2023-05-23,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023052400,all-access,user,362,2023-05-24,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023052500,all-access,user,354,2023-05-25,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023052600,all-access,user,378,2023-05-26,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023052700,all-access,user,513,2023-05-27,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023052800,all-access,user,501,2023-05-28,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023052900,all-access,user,501,2023-05-29,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023053000,all-access,user,463,2023-05-30,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023053100,all-access,user,404,2023-05-31,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023060100,all-access,user,377,2023-06-01,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023060200,all-access,user,360,2023-06-02,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023060300,all-access,user,433,2023-06-03,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023060400,all-access,user,452,2023-06-04,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023060500,all-access,user,443,2023-06-05,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023060600,all-access,user,3893,2023-06-06,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023060700,all-access,user,2891,2023-06-07,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023060800,all-access,user,1446,2023-06-08,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023060900,all-access,user,1009,2023-06-09,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023061000,all-access,user,850,2023-06-10,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023061100,all-access,user,802,2023-06-11,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023061200,all-access,user,822,2023-06-12,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023061300,all-access,user,739,2023-06-13,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023061400,all-access,user,619,2023-06-14,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023061500,all-access,user,499,2023-06-15,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023061600,all-access,user,671,2023-06-16,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023061700,all-access,user,861,2023-06-17,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023061800,all-access,user,2403,2023-06-18,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023061900,all-access,user,1345,2023-06-19,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023062000,all-access,user,981,2023-06-20,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023062100,all-access,user,934,2023-06-21,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023062200,all-access,user,812,2023-06-22,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023062300,all-access,user,922,2023-06-23,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023062400,all-access,user,756,2023-06-24,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023062500,all-access,user,696,2023-06-25,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023062600,all-access,user,723,2023-06-26,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023062700,all-access,user,683,2023-06-27,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023062800,all-access,user,603,2023-06-28,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023062900,all-access,user,653,2023-06-29,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023063000,all-access,user,510,2023-06-30,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023070100,all-access,user,495,2023-07-01,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023070200,all-access,user,528,2023-07-02,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023070300,all-access,user,497,2023-07-03,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023070400,all-access,user,486,2023-07-04,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023070500,all-access,user,516,2023-07-05,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023070600,all-access,user,432,2023-07-06,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023070700,all-access,user,455,2023-07-07,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023070800,all-access,user,414,2023-07-08,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023070900,all-access,user,449,2023-07-09,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023071000,all-access,user,402,2023-07-10,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023071100,all-access,user,395,2023-07-11,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023071200,all-access,user,385,2023-07-12,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023071300,all-access,user,432,2023-07-13,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023071400,all-access,user,347,2023-07-14,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023071500,all-access,user,333,2023-07-15,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023071600,all-access,user,345,2023-07-16,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023071700,all-access,user,360,2023-07-17,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023071800,all-access,user,417,2023-07-18,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023071900,all-access,user,422,2023-07-19,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023072000,all-access,user,390,2023-07-20,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023072100,all-access,user,324,2023-07-21,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023072200,all-access,user,356,2023-07-22,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023072300,all-access,user,402,2023-07-23,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023072400,all-access,user,376,2023-07-24,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023072500,all-access,user,361,2023-07-25,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023072600,all-access,user,355,2023-07-26,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023072700,all-access,user,527,2023-07-27,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023072800,all-access,user,599,2023-07-28,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023072900,all-access,user,530,2023-07-29,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023073000,all-access,user,509,2023-07-30,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023073100,all-access,user,495,2023-07-31,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023080100,all-access,user,435,2023-08-01,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023080200,all-access,user,535,2023-08-02,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023080300,all-access,user,450,2023-08-03,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023080400,all-access,user,441,2023-08-04,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023080500,all-access,user,385,2023-08-05,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023080600,all-access,user,387,2023-08-06,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023080700,all-access,user,393,2023-08-07,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023080800,all-access,user,398,2023-08-08,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023080900,all-access,user,368,2023-08-09,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023081000,all-access,user,358,2023-08-10,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023081100,all-access,user,5474,2023-08-11,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023081200,all-access,user,2431,2023-08-12,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023081300,all-access,user,1809,2023-08-13,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023081400,all-access,user,1644,2023-08-14,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023081500,all-access,user,1760,2023-08-15,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023081600,all-access,user,1110,2023-08-16,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023081700,all-access,user,913,2023-08-17,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023081800,all-access,user,1052,2023-08-18,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023081900,all-access,user,950,2023-08-19,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023082000,all-access,user,935,2023-08-20,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023082100,all-access,user,824,2023-08-21,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023082200,all-access,user,979,2023-08-22,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023082300,all-access,user,805,2023-08-23,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023082400,all-access,user,3759,2023-08-24,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023082500,all-access,user,2061,2023-08-25,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023082600,all-access,user,1655,2023-08-26,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023082700,all-access,user,1456,2023-08-27,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023082800,all-access,user,1528,2023-08-28,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023082900,all-access,user,1143,2023-08-29,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023083000,all-access,user,962,2023-08-30,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023083100,all-access,user,1030,2023-08-31,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023090100,all-access,user,2182,2023-09-01,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023090200,all-access,user,1839,2023-09-02,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023090300,all-access,user,1765,2023-09-03,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023090400,all-access,user,2142,2023-09-04,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023090500,all-access,user,1736,2023-09-05,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023090600,all-access,user,1986,2023-09-06,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023090700,all-access,user,2968,2023-09-07,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023090800,all-access,user,40529,2023-09-08,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023090900,all-access,user,64611,2023-09-09,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023091000,all-access,user,53111,2023-09-10,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023091100,all-access,user,39832,2023-09-11,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023091200,all-access,user,31212,2023-09-12,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023091300,all-access,user,25818,2023-09-13,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023091400,all-access,user,23101,2023-09-14,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023091500,all-access,user,20949,2023-09-15,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023091600,all-access,user,21832,2023-09-16,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023091700,all-access,user,20790,2023-09-17,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023091800,all-access,user,17656,2023-09-18,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023091900,all-access,user,15464,2023-09-19,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023092000,all-access,user,12484,2023-09-20,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023092100,all-access,user,11238,2023-09-21,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023092200,all-access,user,10400,2023-09-22,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023092300,all-access,user,11309,2023-09-23,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023092400,all-access,user,11185,2023-09-24,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023092500,all-access,user,9190,2023-09-25,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023092600,all-access,user,8073,2023-09-26,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023092700,all-access,user,7172,2023-09-27,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023092800,all-access,user,7646,2023-09-28,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023092900,all-access,user,6697,2023-09-29,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023093000,all-access,user,7476,2023-09-30,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023100100,all-access,user,7276,2023-10-01,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023100200,all-access,user,6593,2023-10-02,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023100300,all-access,user,5925,2023-10-03,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023100400,all-access,user,5479,2023-10-04,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023100500,all-access,user,5214,2023-10-05,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023100600,all-access,user,5080,2023-10-06,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023100700,all-access,user,5424,2023-10-07,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023100800,all-access,user,5446,2023-10-08,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023100900,all-access,user,4966,2023-10-09,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023101000,all-access,user,4595,2023-10-10,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023101100,all-access,user,4258,2023-10-11,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023101200,all-access,user,4316,2023-10-12,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023101300,all-access,user,4368,2023-10-13,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023101400,all-access,user,4543,2023-10-14,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023101500,all-access,user,4541,2023-10-15,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023101600,all-access,user,4110,2023-10-16,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023101700,all-access,user,3718,2023-10-17,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023101800,all-access,user,3625,2023-10-18,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023101900,all-access,user,3448,2023-10-19,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023102000,all-access,user,3232,2023-10-20,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023102100,all-access,user,3555,2023-10-21,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023102200,all-access,user,3532,2023-10-22,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023102300,all-access,user,3217,2023-10-23,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023102400,all-access,user,3166,2023-10-24,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023102500,all-access,user,2932,2023-10-25,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023102600,all-access,user,2939,2023-10-26,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023102700,all-access,user,2823,2023-10-27,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023102800,all-access,user,2939,2023-10-28,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023102900,all-access,user,2955,2023-10-29,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023103000,all-access,user,2760,2023-10-30,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023103100,all-access,user,2509,2023-10-31,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023110100,all-access,user,2609,2023-11-01,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023110200,all-access,user,2499,2023-11-02,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023110300,all-access,user,2480,2023-11-03,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023110400,all-access,user,2623,2023-11-04,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023110500,all-access,user,2600,2023-11-05,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023110600,all-access,user,2149,2023-11-06,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023110700,all-access,user,2017,2023-11-07,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023110800,all-access,user,2061,2023-11-08,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023110900,all-access,user,1958,2023-11-09,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023111000,all-access,user,2018,2023-11-10,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023111100,all-access,user,2200,2023-11-11,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023111200,all-access,user,2421,2023-11-12,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023111300,all-access,user,2342,2023-11-13,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023111400,all-access,user,2148,2023-11-14,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023111500,all-access,user,2004,2023-11-15,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023111600,all-access,user,1925,2023-11-16,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023111700,all-access,user,1896,2023-11-17,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023111800,all-access,user,2069,2023-11-18,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023111900,all-access,user,1961,2023-11-19,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023112000,all-access,user,1953,2023-11-20,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023112100,all-access,user,1913,2023-11-21,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023112200,all-access,user,1779,2023-11-22,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023112300,all-access,user,1738,2023-11-23,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023112400,all-access,user,1920,2023-11-24,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023112500,all-access,user,2243,2023-11-25,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023112600,all-access,user,2287,2023-11-26,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023112700,all-access,user,2015,2023-11-27,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023112800,all-access,user,1975,2023-11-28,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023112900,all-access,user,1942,2023-11-29,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023113000,all-access,user,1748,2023-11-30,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023120100,all-access,user,1535,2023-12-01,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023120200,all-access,user,1591,2023-12-02,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023120300,all-access,user,1887,2023-12-03,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023120400,all-access,user,1706,2023-12-04,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023120500,all-access,user,1704,2023-12-05,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023120600,all-access,user,1532,2023-12-06,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023120700,all-access,user,1585,2023-12-07,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023120800,all-access,user,1584,2023-12-08,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023120900,all-access,user,1660,2023-12-09,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023121000,all-access,user,1674,2023-12-10,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023121100,all-access,user,1497,2023-12-11,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023121200,all-access,user,1437,2023-12-12,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023121300,all-access,user,1535,2023-12-13,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023121400,all-access,user,1501,2023-12-14,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023121500,all-access,user,1455,2023-12-15,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023121600,all-access,user,1586,2023-12-16,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023121700,all-access,user,1570,2023-12-17,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023121800,all-access,user,1699,2023-12-18,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023121900,all-access,user,1622,2023-12-19,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023122000,all-access,user,1616,2023-12-20,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023122100,all-access,user,1617,2023-12-21,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023122200,all-access,user,1487,2023-12-22,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023122300,all-access,user,1458,2023-12-23,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023122400,all-access,user,1429,2023-12-24,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023122500,all-access,user,1480,2023-12-25,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023122600,all-access,user,1560,2023-12-26,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023122700,all-access,user,1592,2023-12-27,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023122800,all-access,user,1599,2023-12-28,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023122900,all-access,user,1794,2023-12-29,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023123000,all-access,user,2114,2023-12-30,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2023123100,all-access,user,1834,2023-12-31,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024010100,all-access,user,1873,2024-01-01,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024010200,all-access,user,1753,2024-01-02,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024010300,all-access,user,1813,2024-01-03,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024010400,all-access,user,1607,2024-01-04,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024010500,all-access,user,1601,2024-01-05,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024010600,all-access,user,1583,2024-01-06,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024010700,all-access,user,1733,2024-01-07,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024010800,all-access,user,1593,2024-01-08,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024010900,all-access,user,1558,2024-01-09,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024011000,all-access,user,1539,2024-01-10,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024011100,all-access,user,1379,2024-01-11,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024011200,all-access,user,1373,2024-01-12,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024011300,all-access,user,1469,2024-01-13,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024011400,all-access,user,1629,2024-01-14,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024011500,all-access,user,1446,2024-01-15,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024011600,all-access,user,1338,2024-01-16,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024011700,all-access,user,1411,2024-01-17,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024011800,all-access,user,1343,2024-01-18,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024011900,all-access,user,1308,2024-01-19,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024012000,all-access,user,1461,2024-01-20,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024012100,all-access,user,1576,2024-01-21,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024012200,all-access,user,1282,2024-01-22,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024012300,all-access,user,1148,2024-01-23,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024012400,all-access,user,1365,2024-01-24,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024012500,all-access,user,1372,2024-01-25,A Time Called You
en.wikipedia,A_Time_Called_You,daily,2024012600,all-access,user,1222,2024-01-26,A Time Called You
